NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
BAAUTO,"3,002.05","2,956.05","2,959.00","3,010.95","2,956.50","2,956.05",46.00,+1.56,"19,800",13:05:01.000,"3,145.55","2,400.00",2019-10-15 13:04:05,2019-10-15,13,04
BHARAS,"5,793.20","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",25.85,+0.45,176,13:04:30.000,"6,539.00","3,352.10",2019-10-15 13:04:05,2019-10-15,13,04
INDOIL,146.65,144.80,145.95,148.30,145.20,144.80,1.85,+1.28,"297,285",13:05:07.000,170.40,116.10,2019-10-15 13:04:05,2019-10-15,13,04
COALIN,190.80,190.10,188.30,191.30,188.10,190.10,0.70,+0.37,"178,861",13:05:08.000,288.30,177.80,2019-10-15 13:04:05,2019-10-15,13,04
WIPRO,241.85,243.35,244.00,245.50,239.20,243.35,-1.50,-0.62,"218,671",13:05:09.000,301.55,220.50,2019-10-15 13:04:05,2019-10-15,13,04
HERHON,"2,684.00","2,609.25","2,616.85","2,696.30","2,615.00","2,609.25",74.75,+2.86,"37,615",13:05:11.000,"3,382.70","2,228.25",2019-10-15 13:04:05,2019-10-15,13,04
BRIIND,"3,135.40","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",28.20,+0.91,"9,146",13:05:02.000,"3,443.90","2,302.00",2019-10-15 13:04:05,2019-10-15,13,04
UNIP,588.00,586.95,585.30,590.95,580.95,586.95,1.05,+0.18,"40,962",13:05:14.000,709.25,390.53,2019-10-15 13:04:05,2019-10-15,13,04
DRREDD,"2,689.05","2,648.90","2,663.10","2,691.20","2,659.80","2,648.90",40.15,+1.52,"4,209",13:05:17.000,"2,965.20","2,065.30",2019-10-15 13:04:05,2019-10-15,13,04
ADAPOR,411.90,406.95,409.50,413.10,407.60,406.95,4.95,+1.22,"26,511",13:05:19.000,430.00,293.95,2019-10-15 13:04:05,2019-10-15,13,04
GRASIM,702.40,698.65,699.00,704.00,691.95,698.65,3.75,+0.54,"11,667",13:05:17.000,958.55,635.60,2019-10-15 13:04:05,2019-10-15,13,04
VEDLIM,146.50,147.85,147.50,147.50,144.60,147.85,-1.35,-0.91,"353,065",13:05:24.000,228.00,125.70,2019-10-15 13:04:05,2019-10-15,13,04
HINDAL,187.65,188.80,188.00,188.00,186.00,188.80,-1.15,-0.61,"89,501",13:05:26.000,246.00,171.25,2019-10-15 13:04:05,2019-10-15,13,04
TATSTE,340.20,344.85,345.50,346.15,338.80,344.85,-4.65,-1.35,"420,442",13:05:28.000,610.00,320.30,2019-10-15 13:04:05,2019-10-15,13,04
EICMOT,"19,025.45","18,311.25","18,370.00","19,200.00","18,270.00","18,311.25",714.20,+3.90,"4,998",13:05:29.000,"25,300.00","15,196.95",2019-10-15 13:04:05,2019-10-15,13,04
GAIL,128.00,125.85,126.50,128.60,125.60,125.85,2.15,+1.71,"124,016",13:05:30.000,190.98,119.65,2019-10-15 13:04:05,2019-10-15,13,04
JSWSTE,215.60,221.50,221.05,221.05,214.50,221.50,-5.90,-2.66,"232,052",13:05:34.000,384.90,201.90,2019-10-15 13:04:05,2019-10-15,13,04
BHAINF,259.50,259.25,258.25,260.30,255.45,259.25,0.25,+0.10,"24,680",13:05:33.000,333.80,238.70,2019-10-15 13:04:05,2019-10-15,13,04
CIPLA,443.70,440.85,444.00,445.00,436.00,440.85,2.85,+0.65,"55,220",13:05:35.000,651.95,389.55,2019-10-15 13:04:05,2019-10-15,13,04
TATMOT,124.60,127.80,127.50,127.50,123.75,127.80,-3.20,-2.50,"1,565,981",13:05:39.000,239.30,106.00,2019-10-15 13:04:05,2019-10-15,13,04
ZEEENT,250.00,242.55,237.95,252.00,234.85,242.55,7.45,+3.07,"493,388",13:05:39.000,506.10,203.70,2019-10-15 13:04:05,2019-10-15,13,04
YESBAN,39.85,40.00,41.00,41.40,39.75,40.00,-0.15,-0.38,"7,240,111",13:05:42.000,285.90,29.05,2019-10-15 13:04:05,2019-10-15,13,04
BSESEN,"38,419.47","38,214.47","38,316.49","38,537.92","38,238.27","38,214.47",205.00,+0.54,NA,13:05:45.738,NA,NA,2019-10-15 13:05:43,2019-10-15,13,05
HDFBAN,"1,215.00","1,203.15","1,210.00","1,219.00","1,207.30","1,203.15",11.85,+0.98,"56,487",13:05:47.000,"1,285.00",942.20,2019-10-15 13:05:43,2019-10-15,13,05
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 13:05:43,2019-10-15,13,05
HDFC,"2,017.10","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",5.60,+0.28,"141,711",13:05:52.000,"2,357.00","1,646.00",2019-10-15 13:05:43,2019-10-15,13,05
INFTEC,769.20,785.65,773.80,774.75,765.00,785.65,-16.45,-2.09,"215,188",13:05:51.000,847.40,600.65,2019-10-15 13:05:43,2019-10-15,13,05
ICIBAN,430.00,428.60,430.00,433.20,428.00,428.60,1.40,+0.33,"187,454",13:05:55.000,458.45,309.60,2019-10-15 13:05:43,2019-10-15,13,05
ITC,248.20,244.20,247.40,249.20,245.10,244.20,4.00,+1.64,"190,069",13:05:56.000,310.00,234.10,2019-10-15 13:05:43,2019-10-15,13,05
TCS,"2,040.80","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",19.85,+0.98,"93,335",13:05:58.000,"2,296.00","1,784.00",2019-10-15 13:05:43,2019-10-15,13,05
KOTMAH,"1,612.10","1,583.75","1,586.00","1,616.10","1,577.80","1,583.75",28.35,+1.79,"41,938",13:05:59.000,"1,682.40","1,099.00",2019-10-15 13:05:43,2019-10-15,13,05
LARTOU,"1,432.50","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",9.85,+0.69,"101,900",13:06:02.000,"1,606.70","1,183.40",2019-10-15 13:05:43,2019-10-15,13,05
HINLEV,"2,056.40","2,014.70","2,052.00","2,070.00","2,026.75","2,014.70",41.70,+2.07,"151,104",13:06:03.000,"2,101.50","1,500.40",2019-10-15 13:05:43,2019-10-15,13,05
AXIBAN,684.90,683.55,683.65,690.35,681.80,683.55,1.35,+0.20,"87,066",13:06:07.000,826.55,534.15,2019-10-15 13:05:43,2019-10-15,13,05
STABAN,256.00,255.45,256.80,257.50,255.15,255.45,0.55,+0.22,"544,167",13:06:09.000,373.70,244.35,2019-10-15 13:05:43,2019-10-15,13,05
BAJFI,"3,863.10","3,881.65","3,909.00","3,916.75","3,857.80","3,881.65",-18.55,-0.48,"22,532",13:06:10.000,"4,112.00","2,000.80",2019-10-15 13:05:43,2019-10-15,13,05
MARUTI,"6,981.10","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",161.55,+2.37,"50,650",13:06:12.000,"7,929.00","5,447.00",2019-10-15 13:05:43,2019-10-15,13,05
INDBA,"1,251.25","1,250.50","1,251.55","1,264.50","1,237.00","1,250.50",0.75,+0.06,"105,045",13:06:13.000,"1,835.00","1,192.00",2019-10-15 13:05:43,2019-10-15,13,05
ASIPAI,"1,815.00","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",17.35,+0.97,"28,909",13:06:12.000,"1,819.55","1,119.60",2019-10-15 13:05:43,2019-10-15,13,05
BHAAIR,384.55,393.50,391.95,391.95,383.60,393.50,-8.95,-2.27,"120,940",13:06:17.000,396.55,264.41,2019-10-15 13:05:43,2019-10-15,13,05
HCLTEC,"1,094.85","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",7.80,+0.72,"12,956",13:06:18.000,"1,190.00",920.15,2019-10-15 13:05:43,2019-10-15,13,05
TITIND,"1,265.00","1,249.05","1,251.00","1,267.40","1,251.00","1,249.05",15.95,+1.28,"22,430",13:06:17.000,"1,345.55",766.65,2019-10-15 13:05:43,2019-10-15,13,05
MAHMAH,583.05,568.50,570.00,585.35,565.50,568.50,14.55,+2.56,"261,799",13:06:22.000,814.00,502.85,2019-10-15 13:05:43,2019-10-15,13,05
BAFINS,"8,060.00","8,073.45","8,108.95","8,131.45","8,034.85","8,073.45",-13.45,-0.17,"6,338",13:06:22.000,"8,668.65","4,960.00",2019-10-15 13:05:43,2019-10-15,13,05
NTPC,119.20,117.80,117.70,119.70,117.35,117.80,1.40,+1.19,"130,681",13:06:24.000,145.85,106.71,2019-10-15 13:05:43,2019-10-15,13,05
NESIND,"14,095.10","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-79.00,-0.56,590,13:06:27.000,"14,300.00","9,205.00",2019-10-15 13:05:43,2019-10-15,13,05
POWGRI,200.60,198.45,198.80,201.40,198.45,198.45,2.15,+1.08,"33,830",13:06:28.000,216.20,173.05,2019-10-15 13:05:43,2019-10-15,13,05
ULTCEM,"4,199.00","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",27.10,+0.65,"8,523",13:06:32.000,"4,903.90","3,263.70",2019-10-15 13:05:43,2019-10-15,13,05
TECMAH,720.75,720.60,721.00,728.00,719.60,720.60,0.15,+0.02,"27,177",13:06:31.000,846.00,607.90,2019-10-15 13:05:43,2019-10-15,13,05
SUNPHA,395.35,394.60,397.25,400.00,392.50,394.60,0.75,+0.19,"89,913",13:06:35.000,616.50,350.40,2019-10-15 13:05:43,2019-10-15,13,05
ONGC,137.35,135.20,136.60,138.30,135.40,135.20,2.15,+1.59,"396,583",13:06:35.000,178.95,115.55,2019-10-15 13:05:43,2019-10-15,13,05
BAAUTO,"3,002.05","2,956.05","2,959.00","3,010.95","2,956.50","2,956.05",46.00,+1.56,"19,800",13:06:26.000,"3,145.55","2,400.00",2019-10-15 13:05:43,2019-10-15,13,05
BHARAS,"5,795.00","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",27.65,+0.48,179,13:06:24.000,"6,539.00","3,352.10",2019-10-15 13:05:43,2019-10-15,13,05
INDOIL,146.65,144.80,145.95,148.30,145.20,144.80,1.85,+1.28,"297,285",13:06:42.000,170.40,116.10,2019-10-15 13:05:43,2019-10-15,13,05
COALIN,190.50,190.10,188.30,191.30,188.10,190.10,0.40,+0.21,"179,779",13:06:43.000,288.30,177.80,2019-10-15 13:05:43,2019-10-15,13,05
WIPRO,241.85,243.35,244.00,245.50,239.20,243.35,-1.50,-0.62,"218,729",13:06:44.000,301.55,220.50,2019-10-15 13:05:43,2019-10-15,13,05
HERHON,"2,682.05","2,609.25","2,616.85","2,696.30","2,615.00","2,609.25",72.80,+2.79,"37,916",13:06:39.000,"3,382.70","2,228.25",2019-10-15 13:05:43,2019-10-15,13,05
BRIIND,"3,137.00","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",29.80,+0.96,"9,147",13:06:47.000,"3,443.90","2,302.00",2019-10-15 13:05:43,2019-10-15,13,05
UNIP,588.00,586.95,585.30,590.95,580.95,586.95,1.05,+0.18,"40,962",13:06:46.000,709.25,390.53,2019-10-15 13:05:43,2019-10-15,13,05
DRREDD,"2,689.05","2,648.90","2,663.10","2,691.20","2,659.80","2,648.90",40.15,+1.52,"4,251",13:06:49.000,"2,965.20","2,065.30",2019-10-15 13:05:43,2019-10-15,13,05
ADAPOR,412.25,406.95,409.50,413.10,407.60,406.95,5.30,+1.30,"26,752",13:06:51.000,430.00,293.95,2019-10-15 13:05:43,2019-10-15,13,05
GRASIM,702.40,698.65,699.00,704.00,691.95,698.65,3.75,+0.54,"11,667",13:06:52.000,958.55,635.60,2019-10-15 13:05:43,2019-10-15,13,05
VEDLIM,146.50,147.85,147.50,147.50,144.60,147.85,-1.35,-0.91,"353,065",13:06:53.000,228.00,125.70,2019-10-15 13:05:43,2019-10-15,13,05
HINDAL,187.50,188.80,188.00,188.00,186.00,188.80,-1.30,-0.69,"90,772",13:06:55.000,246.00,171.25,2019-10-15 13:05:43,2019-10-15,13,05
TATSTE,340.25,344.85,345.50,346.15,338.80,344.85,-4.60,-1.33,"420,735",13:06:57.000,610.00,320.30,2019-10-15 13:05:43,2019-10-15,13,05
EICMOT,"19,025.45","18,311.25","18,370.00","19,200.00","18,270.00","18,311.25",714.20,+3.90,"4,998",13:06:58.000,"25,300.00","15,196.95",2019-10-15 13:05:43,2019-10-15,13,05
GAIL,128.10,125.85,126.50,128.60,125.60,125.85,2.25,+1.79,"127,944",13:07:00.000,190.98,119.65,2019-10-15 13:05:43,2019-10-15,13,05
JSWSTE,215.60,221.50,221.05,221.05,214.50,221.50,-5.90,-2.66,"232,052",13:07:01.000,384.90,201.90,2019-10-15 13:05:43,2019-10-15,13,05
BHAINF,259.50,259.25,258.25,260.30,255.45,259.25,0.25,+0.10,"24,680",13:07:04.000,333.80,238.70,2019-10-15 13:05:43,2019-10-15,13,05
CIPLA,443.75,440.85,444.00,445.00,436.00,440.85,2.90,+0.66,"55,222",13:07:05.000,651.95,389.55,2019-10-15 13:05:43,2019-10-15,13,05
TATMOT,124.35,127.80,127.50,127.50,123.75,127.80,-3.45,-2.70,"1,659,675",13:07:08.000,239.30,106.00,2019-10-15 13:05:43,2019-10-15,13,05
ZEEENT,249.85,242.55,237.95,252.00,234.85,242.55,7.30,+3.01,"493,770",13:07:09.000,506.10,203.70,2019-10-15 13:05:43,2019-10-15,13,05
YESBAN,39.85,40.00,41.00,41.40,39.75,40.00,-0.15,-0.38,"7,307,257",13:07:10.000,285.90,29.05,2019-10-15 13:05:43,2019-10-15,13,05
BSESEN,"38,433.48","38,214.47","38,316.49","38,537.92","38,238.27","38,214.47",219.01,+0.57,NA,13:07:12.866,NA,NA,2019-10-15 13:07:10,2019-10-15,13,07
HDFBAN,"1,216.00","1,203.15","1,210.00","1,219.00","1,207.30","1,203.15",12.85,+1.07,"56,781",13:07:15.000,"1,285.00",942.20,2019-10-15 13:07:10,2019-10-15,13,07
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 13:07:10,2019-10-15,13,07
HDFC,"2,018.35","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",6.85,+0.34,"141,754",13:07:20.000,"2,357.00","1,646.00",2019-10-15 13:07:10,2019-10-15,13,07
INFTEC,769.50,785.65,773.80,774.75,765.00,785.65,-16.15,-2.06,"216,546",13:07:21.000,847.40,600.65,2019-10-15 13:07:10,2019-10-15,13,07
ICIBAN,430.60,428.60,430.00,433.20,428.00,428.60,2.00,+0.47,"188,031",13:07:22.000,458.45,309.60,2019-10-15 13:07:10,2019-10-15,13,07
ITC,248.20,244.20,247.40,249.20,245.10,244.20,4.00,+1.64,"190,567",13:07:25.000,310.00,234.10,2019-10-15 13:07:10,2019-10-15,13,07
TCS,"2,040.10","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",19.15,+0.95,"93,401",13:07:26.000,"2,296.00","1,784.00",2019-10-15 13:07:10,2019-10-15,13,07
KOTMAH,"1,612.50","1,583.75","1,586.00","1,616.10","1,577.80","1,583.75",28.75,+1.82,"41,958",13:07:29.000,"1,682.40","1,099.00",2019-10-15 13:07:10,2019-10-15,13,07
LARTOU,"1,432.80","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",10.15,+0.71,"101,903",13:07:25.000,"1,606.70","1,183.40",2019-10-15 13:07:10,2019-10-15,13,07
HINLEV,"2,058.00","2,014.70","2,052.00","2,070.00","2,026.75","2,014.70",43.30,+2.15,"151,216",13:07:31.000,"2,101.50","1,500.40",2019-10-15 13:07:10,2019-10-15,13,07
AXIBAN,685.60,683.55,683.65,690.35,681.80,683.55,2.05,+0.30,"87,856",13:07:34.000,826.55,534.15,2019-10-15 13:07:10,2019-10-15,13,07
STABAN,256.00,255.45,256.80,257.50,255.15,255.45,0.55,+0.22,"544,930",13:07:36.000,373.70,244.35,2019-10-15 13:07:10,2019-10-15,13,07
BAJFI,"3,866.75","3,881.65","3,909.00","3,916.75","3,857.80","3,881.65",-14.90,-0.38,"22,654",13:07:37.000,"4,112.00","2,000.80",2019-10-15 13:07:10,2019-10-15,13,07
MARUTI,"6,987.85","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",168.30,+2.47,"50,730",13:07:38.000,"7,929.00","5,447.00",2019-10-15 13:07:10,2019-10-15,13,07
INDBA,"1,253.00","1,250.50","1,251.55","1,264.50","1,237.00","1,250.50",2.50,+0.20,"105,163",13:07:40.000,"1,835.00","1,192.00",2019-10-15 13:07:10,2019-10-15,13,07
ASIPAI,"1,814.60","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",16.95,+0.94,"28,929",13:07:41.000,"1,819.55","1,119.60",2019-10-15 13:07:10,2019-10-15,13,07
BHAAIR,384.50,393.50,391.95,391.95,383.60,393.50,-9.00,-2.29,"120,945",13:07:43.000,396.55,264.41,2019-10-15 13:07:10,2019-10-15,13,07
HCLTEC,"1,094.85","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",7.80,+0.72,"12,956",13:07:43.000,"1,190.00",920.15,2019-10-15 13:07:10,2019-10-15,13,07
TITIND,"1,266.05","1,249.05","1,251.00","1,267.40","1,251.00","1,249.05",17.00,+1.36,"22,527",13:07:46.000,"1,345.55",766.65,2019-10-15 13:07:10,2019-10-15,13,07
MAHMAH,583.35,568.50,570.00,585.35,565.50,568.50,14.85,+2.61,"261,999",13:07:45.000,814.00,502.85,2019-10-15 13:07:10,2019-10-15,13,07
BAFINS,"8,060.00","8,073.45","8,108.95","8,131.45","8,034.85","8,073.45",-13.45,-0.17,"6,338",13:07:50.000,"8,668.65","4,960.00",2019-10-15 13:07:10,2019-10-15,13,07
NTPC,119.10,117.80,117.70,119.70,117.35,117.80,1.30,+1.10,"130,714",13:07:55.000,145.85,106.71,2019-10-15 13:07:10,2019-10-15,13,07
NESIND,"14,120.00","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-54.10,-0.38,600,13:07:55.000,"14,300.00","9,205.00",2019-10-15 13:07:10,2019-10-15,13,07
POWGRI,200.60,198.45,198.80,201.40,198.45,198.45,2.15,+1.08,"33,840",13:07:43.000,216.20,173.05,2019-10-15 13:07:10,2019-10-15,13,07
ULTCEM,"4,194.40","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",22.50,+0.54,"8,629",13:07:59.000,"4,903.90","3,263.70",2019-10-15 13:07:10,2019-10-15,13,07
TECMAH,722.00,720.60,721.00,728.00,719.60,720.60,1.40,+0.19,"27,227",13:08:00.000,846.00,607.90,2019-10-15 13:07:10,2019-10-15,13,07
SUNPHA,394.90,394.60,397.25,400.00,392.50,394.60,0.30,+0.08,"90,053",13:08:02.000,616.50,350.40,2019-10-15 13:07:10,2019-10-15,13,07
ONGC,137.35,135.20,136.60,138.30,135.40,135.20,2.15,+1.59,"396,583",13:08:03.000,178.95,115.55,2019-10-15 13:07:10,2019-10-15,13,07
BAAUTO,"3,002.05","2,956.05","2,959.00","3,010.95","2,956.50","2,956.05",46.00,+1.56,"19,800",13:08:00.000,"3,145.55","2,400.00",2019-10-15 13:07:10,2019-10-15,13,07
BHARAS,"5,795.00","5,767.35","5,773.85","5,827.00","5,773.85","5,767.35",27.65,+0.48,181,13:08:09.000,"6,539.00","3,352.10",2019-10-15 13:07:10,2019-10-15,13,07
INDOIL,146.50,144.80,145.95,148.30,145.20,144.80,1.70,+1.17,"297,290",13:08:11.000,170.40,116.10,2019-10-15 13:07:10,2019-10-15,13,07
COALIN,190.40,190.10,188.30,191.30,188.10,190.10,0.30,+0.16,"180,289",13:08:13.000,288.30,177.80,2019-10-15 13:07:10,2019-10-15,13,07
WIPRO,241.70,243.35,244.00,245.50,239.20,243.35,-1.65,-0.68,"219,805",13:08:16.000,301.55,220.50,2019-10-15 13:07:10,2019-10-15,13,07
HERHON,"2,683.05","2,609.25","2,616.85","2,696.30","2,615.00","2,609.25",73.80,+2.83,"37,927",13:08:17.000,"3,382.70","2,228.25",2019-10-15 13:07:10,2019-10-15,13,07
BRIIND,"3,137.00","3,107.20","3,139.90","3,154.20","3,115.45","3,107.20",29.80,+0.96,"9,147",13:08:18.000,"3,443.90","2,302.00",2019-10-15 13:07:10,2019-10-15,13,07
UNIP,588.40,586.95,585.30,590.95,580.95,586.95,1.45,+0.25,"41,406",13:08:21.000,709.25,390.53,2019-10-15 13:07:10,2019-10-15,13,07
DRREDD,"2,689.05","2,648.90","2,663.10","2,691.20","2,659.80","2,648.90",40.15,+1.52,"4,251",13:08:20.000,"2,965.20","2,065.30",2019-10-15 13:07:10,2019-10-15,13,07
ADAPOR,412.25,406.95,409.50,413.10,407.60,406.95,5.30,+1.30,"26,752",13:08:11.000,430.00,293.95,2019-10-15 13:07:10,2019-10-15,13,07
GRASIM,702.00,698.65,699.00,704.00,691.95,698.65,3.35,+0.48,"11,832",13:08:26.000,958.55,635.60,2019-10-15 13:07:10,2019-10-15,13,07
VEDLIM,146.30,147.85,147.50,147.50,144.60,147.85,-1.55,-1.05,"354,231",13:08:25.000,228.00,125.70,2019-10-15 13:07:10,2019-10-15,13,07
HINDAL,187.45,188.80,188.00,188.00,186.00,188.80,-1.35,-0.72,"90,922",13:08:28.000,246.00,171.25,2019-10-15 13:07:10,2019-10-15,13,07
TATSTE,340.25,344.85,345.50,346.15,338.80,344.85,-4.60,-1.33,"420,796",13:08:29.000,610.00,320.30,2019-10-15 13:07:10,2019-10-15,13,07
EICMOT,"19,020.05","18,311.25","18,370.00","19,200.00","18,270.00","18,311.25",708.80,+3.87,"4,999",13:08:30.000,"25,300.00","15,196.95",2019-10-15 13:07:10,2019-10-15,13,07
GAIL,128.10,125.85,126.50,128.60,125.60,125.85,2.25,+1.79,"127,944",13:08:32.000,190.98,119.65,2019-10-15 13:07:10,2019-10-15,13,07
JSWSTE,215.85,221.50,221.05,221.05,214.50,221.50,-5.65,-2.55,"232,827",13:08:26.000,384.90,201.90,2019-10-15 13:07:10,2019-10-15,13,07
BHAINF,259.50,259.25,258.25,260.30,255.45,259.25,0.25,+0.10,"24,680",13:08:34.000,333.80,238.70,2019-10-15 13:07:10,2019-10-15,13,07
CIPLA,443.90,440.85,444.00,445.00,436.00,440.85,3.05,+0.69,"62,314",13:08:34.000,651.95,389.55,2019-10-15 13:07:10,2019-10-15,13,07
TATMOT,124.45,127.80,127.50,127.50,123.75,127.80,-3.35,-2.62,"1,665,014",13:08:35.000,239.30,106.00,2019-10-15 13:07:10,2019-10-15,13,07
ZEEENT,250.05,242.55,237.95,252.00,234.85,242.55,7.50,+3.09,"494,320",13:08:35.000,506.10,203.70,2019-10-15 13:07:10,2019-10-15,13,07
YESBAN,40.10,40.00,41.00,41.40,39.75,40.00,0.10,+0.25,"7,372,126",13:08:39.000,285.90,29.05,2019-10-15 13:07:10,2019-10-15,13,07
BSESEN,"38,439.07","38,214.47","38,316.49","38,537.92","38,238.27","38,214.47",224.60,+0.59,NA,13:08:41.990,NA,NA,2019-10-15 13:08:40,2019-10-15,13,08
HDFBAN,"1,216.10","1,203.15","1,210.00","1,219.00","1,207.30","1,203.15",12.95,+1.08,"56,822",13:08:43.000,"1,285.00",942.20,2019-10-15 13:08:40,2019-10-15,13,08
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 13:08:40,2019-10-15,13,08
HDFC,"2,017.40","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",5.90,+0.29,"142,121",13:08:47.000,"2,357.00","1,646.00",2019-10-15 13:08:40,2019-10-15,13,08
INFTEC,770.25,785.65,773.80,774.75,765.00,785.65,-15.40,-1.96,"217,225",13:08:47.000,847.40,600.65,2019-10-15 13:08:40,2019-10-15,13,08
ICIBAN,430.30,428.60,430.00,433.20,428.00,428.60,1.70,+0.40,"188,067",13:08:49.000,458.45,309.60,2019-10-15 13:08:40,2019-10-15,13,08
ITC,248.30,244.20,247.40,249.20,245.10,244.20,4.10,+1.68,"190,719",13:08:50.000,310.00,234.10,2019-10-15 13:08:40,2019-10-15,13,08
TCS,"2,040.75","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",19.80,+0.98,"93,563",13:08:51.000,"2,296.00","1,784.00",2019-10-15 13:08:40,2019-10-15,13,08
KOTMAH,"1,612.10","1,583.75","1,586.00","1,616.10","1,577.80","1,583.75",28.35,+1.79,"42,008",13:08:51.000,"1,682.40","1,099.00",2019-10-15 13:08:40,2019-10-15,13,08
LARTOU,"1,432.80","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",10.15,+0.71,"101,903",13:08:54.000,"1,606.70","1,183.40",2019-10-15 13:08:40,2019-10-15,13,08
HINLEV,"2,057.70","2,014.70","2,052.00","2,070.00","2,026.75","2,014.70",43.00,+2.13,"152,444",13:08:57.000,"2,101.50","1,500.40",2019-10-15 13:08:40,2019-10-15,13,08
AXIBAN,685.15,683.55,683.65,690.35,681.80,683.55,1.60,+0.23,"87,909",13:08:58.000,826.55,534.15,2019-10-15 13:08:40,2019-10-15,13,08
STABAN,255.95,255.45,256.80,257.50,255.15,255.45,0.50,+0.20,"546,059",13:09:00.000,373.70,244.35,2019-10-15 13:08:40,2019-10-15,13,08
BAJFI,"3,867.30","3,881.65","3,909.00","3,916.75","3,857.80","3,881.65",-14.35,-0.37,"22,910",13:09:03.000,"4,112.00","2,000.80",2019-10-15 13:08:40,2019-10-15,13,08
MARUTI,"6,986.90","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",167.35,+2.45,"50,788",13:09:03.000,"7,929.00","5,447.00",2019-10-15 13:08:40,2019-10-15,13,08
INDBA,"1,251.30","1,250.50","1,251.55","1,264.50","1,237.00","1,250.50",0.80,+0.06,"105,322",13:09:04.000,"1,835.00","1,192.00",2019-10-15 13:08:40,2019-10-15,13,08
ASIPAI,"1,814.60","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",16.95,+0.94,"28,929",13:09:02.000,"1,819.55","1,119.60",2019-10-15 13:08:40,2019-10-15,13,08
BHAAIR,384.50,393.50,391.95,391.95,383.60,393.50,-9.00,-2.29,"120,945",13:09:07.000,396.55,264.41,2019-10-15 13:08:40,2019-10-15,13,08
HCLTEC,"1,095.65","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",8.60,+0.79,"12,957",13:09:07.000,"1,190.00",920.15,2019-10-15 13:08:40,2019-10-15,13,08
TITIND,"1,265.00","1,249.05","1,251.00","1,267.40","1,251.00","1,249.05",15.95,+1.28,"22,877",13:09:11.000,"1,345.55",766.65,2019-10-15 13:08:40,2019-10-15,13,08
MAHMAH,583.20,568.50,570.00,585.35,565.50,568.50,14.70,+2.59,"262,099",13:09:13.000,814.00,502.85,2019-10-15 13:08:40,2019-10-15,13,08
BAFINS,"8,060.00","8,073.45","8,108.95","8,131.45","8,034.85","8,073.45",-13.45,-0.17,"6,338",13:09:15.000,"8,668.65","4,960.00",2019-10-15 13:08:40,2019-10-15,13,08
NTPC,119.25,117.80,117.70,119.70,117.35,117.80,1.45,+1.23,"130,718",13:09:15.000,145.85,106.71,2019-10-15 13:08:40,2019-10-15,13,08
NESIND,"14,120.00","14,174.10","14,175.00","14,175.00","14,040.00","14,174.10",-54.10,-0.38,600,13:09:19.000,"14,300.00","9,205.00",2019-10-15 13:08:40,2019-10-15,13,08
POWGRI,200.35,198.45,198.80,201.40,198.45,198.45,1.90,+0.96,"34,440",13:09:20.000,216.20,173.05,2019-10-15 13:08:40,2019-10-15,13,08
ULTCEM,"4,197.90","4,171.90","4,121.35","4,207.65","4,121.35","4,171.90",26.00,+0.62,"8,749",13:09:23.000,"4,903.90","3,263.70",2019-10-15 13:08:40,2019-10-15,13,08
TECMAH,722.95,720.60,721.00,728.00,719.60,720.60,2.35,+0.33,"27,478",13:09:25.000,846.00,607.90,2019-10-15 13:08:40,2019-10-15,13,08
